our,remove,internet,free,you,your,000,money,hp,george,Target
0,6,6,0,3,0,0,0,0,0,1.0 
2,0,0,0,0,0,0,0,0,2,0.0 
0,0,6,0,3,3,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,1,0,0,0,0,0,1.0 
0,0,37,0,0,0,0,0,0,0,1.0 
0,0,11,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,3,0,0,0,7,11,0,0,0,1.0 
1,1,2,0,0,0,0,0,10,2,1.0 
0,6,12,0,3,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,12,0,12,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,7,0,0,0.0 
0,0,15,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,4,0,2,2,0,0,6,4,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,3,6,0,3,0,1,0,0,5,1.0 
0,0,4,0,0,0,0,0,0,0,0.0 
4,0,0,0,8,8,0,0,0,4,1.0 
0,0,0,0,6,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
7,0,7,0,15,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
6,0,0,0,6,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
1,0,1,0,0,5,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,14,0,7,3,0,3,0,7,1.0 
0,0,3,0,3,0,0,0,3,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,10,0,0,2,0,2,0,0,1.0 
2,0,2,0,2,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,8,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,0,0,354,5,0,5,5,0,0,1.0 
0,0,1,0,0,0,0,1,0,0,0.0 
0,5,0,0,0,0,5,0,0,5,1.0 
0,0,0,0,3,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
6,0,0,0,13,0,0,0,0,0,1.0 
1,1,2,0,13,1,0,1,0,0,1.0 
0,0,0,0,0,0,0,0,0,14,1.0 
0,0,0,0,0,0,17,0,0,17,1.0 
7,2,3,0,0,2,0,1,4,3,1.0 
0,9,0,0,4,0,0,4,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,6,0,6,0,6,0,0,6,1.0 
0,0,0,0,11,2,0,0,0,0,0.0 
0,0,2,0,2,1,0,0,0,0,0.0 
0,0,0,0,3,0,0,0,1,2,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,1,0,0,6,0,0,0,2,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,1,1,0,3,0,0,1,0,1,0.0 
0,0,0,0,83,0,0,0,0,0,0.0 
0,0,2,0,0,2,5,2,0,0,0.0 
0,3,1,0,1,0,0,0,0,0,0.0 
0,7,3,0,15,0,0,3,0,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,6,6,3,3,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,4,3,0,1,0,0,1,5,8,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,8,8,0,0,0,0,0,0,8,0.0 
12,0,8,0,0,0,4,0,0,4,1.0 
0,0,4,0,8,2,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,0,0,0,4,0,0,0,0,0,0.0 
0,0,0,0,0,0,13,0,0,0,1.0 
8,1,5,0,0,3,0,0,2,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,8,0,1.0 
0,12,0,0,0,0,0,0,0,0,1.0 
0,0,22,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
12,0,0,0,0,0,0,0,0,12,0.0 
0,0,0,0,3,3,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,3,0,0,0,0,0,0.0 
0,0,7,0,8,10,2,1,5,0,1.0 
4,4,3,0,1,1,0,0,5,6,1.0 
0,0,0,0,0,7,0,0,0,0,0.0 
0,0,0,0,0,0,0,31,0,0,1.0 
0,0,0,0,5,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,14,0,0,0,0,0,0,0,14,0.0 
2,2,5,0,2,2,0,13,2,8,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,4,0,7,4,0,0,2,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,12,0,0,6,0,0,12,1.0 
7,1,0,0,0,0,0,0,2,0,1.0 
1,0,1,0,3,2,0,0,10,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,6,0,0.0 
0,0,8,0,8,2,2,0,0,15,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,11,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,2,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,0,0,4,0,0,4,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,2,0,0,2,0,0,2,0,4,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,19,0,0,0,0,0,0,0,1.0 
4,9,9,0,4,0,0,4,0,19,1.0 
0,0,3,0,6,6,3,3,0,0,1.0 
4,9,9,0,4,0,0,4,0,18,1.0 
0,0,0,0,2,0,0,0,0,0,1.0 
0,0,1,0,0,0,0,0,0,0,0.0 
0,5,2,0,0,0,5,0,0,5,1.0 
4,4,4,0,1,1,0,0,5,10,1.0 
0,0,0,0,7,0,0,0,0,0,0.0 
0,0,0,0,0,2,0,0,0,2,0.0 
0,0,13,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,3,0,0,3,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,7,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,10,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,1,7,0,6,3,4,1,14,8,1.0 
0,0,0,0,0,0,0,0,5,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,7,0,1,0,3,3,0,1,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,3,7,0,3,0,1,0,0,4,1.0 
3,2,7,0,0,6,0,6,6,9,1.0 
12,0,0,0,0,0,0,0,0,0,0.0 
0,0,9,0,0,0,0,0,0,0,0.0 
0,7,0,0,0,0,0,0,5,1,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,3,0,71,0,0,3,6,0,12,1.0 
0,0,0,0,9,0,0,0,0,0,0.0 
0,0,12,0,0,0,0,0,0,0,1.0 
0,0,16,0,0,0,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
3,4,2,0,0,4,0,2,0,16,1.0 
0,0,8,0,8,0,0,0,0,0,1.0 
1,0,0,0,0,0,0,0,1,3,0.0 
0,4,5,0,3,1,0,0,0,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,1,2,0,0,0,0,0,0,1,0.0 
0,0,0,0,0,0,0,0,0,10,0.0 
1,1,2,0,13,1,0,1,0,0,1.0 
0,0,29,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,3,9,0,0,0,0,0,0,6,0.0 
0,0,3,0,6,6,6,3,0,0,1.0 
0,0,0,0,4,0,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,14,0,7,0,0,7,0,7,1.0 
0,0,0,0,1,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,0,8,0,2,8,0,8,2,2,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,0,2,0,4,0,0,0,0,0,0.0 
0,2,0,0,14,0,2,2,0,5,1.0 
0,16,0,0,8,0,16,0,0,0,1.0 
1,2,1,0,4,4,0,1,10,15,1.0 
0,2,7,0,2,2,0,10,5,15,1.0 
0,0,0,0,5,2,0,16,0,16,1.0 
4,0,4,0,0,4,0,0,0,0,1.0 
0,0,2,0,4,0,0,0,2,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,6,0,6,0,0,0,1.0 
7,3,7,0,17,0,0,0,0,3,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,3,0,0,18,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,19,0.0 
11,3,5,0,0,9,1,1,13,3,1.0 
0,4,4,0,14,0,4,0,0,4,1.0 
8,0,8,0,0,0,0,0,0,0,0.0 
0,0,9,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,3,0,0,0.0 
1,0,6,0,3,3,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,10,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,6,0,0,6,0,0,6,0,1.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,34,0,34,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,0,0,0,2,2,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,0,2,2,6,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,12,0,0,0,0,0,0,0,1.0 
2,2,4,0,7,2,2,14,2,4,1.0 
0,0,0,0,0,0,0,0,0,11,0.0 
0,0,0,0,0,0,0,0,0,13,0.0 
0,0,4,0,0,0,0,0,0,4,0.0 
0,0,8,0,8,0,0,0,0,0,0.0 
0,0,0,0,0,8,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,4,4,0,18,0,11,2,0,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,2,0,2,2,2,2,0,0,1.0 
0,0,0,0,9,0,0,0,0,0,0.0 
0,0,0,0,0,1,0,0,0,0,0.0 
0,2,4,0,11,0,2,0,7,7,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,5,0,11,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,3,0,0,7,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
6,6,6,0,0,0,6,6,6,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,2,2,0,5,2,2,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,4,0,0,0,0.0 
0,0,0,13,0,0,0,13,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
20,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,7,0,0,0,0,0,0,0,0.0 
0,0,25,0,0,0,0,0,0,0,0.0 
2,0,1,0,0,0,0,1,0,0,0.0 
6,0,6,0,12,0,6,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
1,0,2,0,2,1,0,0,11,0,0.0 
0,0,0,0,0,0,0,0,5,0,0.0 
1,0,0,0,3,0,0,3,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,21,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,7,18,0,0,3,0,3,7,11,1.0 
0,0,2,0,3,0,0,1,0,0,1.0 
0,0,7,0,3,0,0,0,0,0,1.0 
0,0,3,0,0,4,0,13,1,51,0.0 
0,0,0,0,0,0,0,0,0,7,0.0 
0,0,0,0,3,0,0,0,0,0,0.0 
3,0,3,0,0,0,0,0,0,0,0.0 
0,1,0,0,1,2,0,1,0,0,0.0 
0,0,0,0,12,0,0,0,0,0,1.0 
0,0,3,0,9,1,0,0,0,0,0.0 
0,0,20,0,0,0,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,15,0,0,0,0,0,0,0,0.0 
0,0,0,0,5,0,0,2,0,0,1.0 
0,0,0,0,0,0,0,0,6,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,5,0,5,0,0,0,0,21,0.0 
0,0,0,0,4,0,0,0,0,0,0.0 
0,4,0,0,9,0,13,0,0,0,1.0 
0,15,15,0,7,0,0,0,7,37,1.0 
0,0,3,0,1,0,0,0,0,0,0.0 
0,0,0,0,13,0,0,0,0,0,1.0 
0,0,10,0,0,3,0,0,0,0,0.0 
0,2,18,0,8,2,6,4,0,0,1.0 
0,2,2,0,8,0,0,0,0,2,0.0 
0,0,0,0,47,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
12,4,12,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,1,0.0 
0,0,0,0,0,0,0,0,0,14,0.0 
5,0,0,354,5,0,5,5,0,0,1.0 
1,1,2,0,0,0,0,0,11,2,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,6,0,0,0,0,6,0.0 
0,0,0,0,0,0,19,0,0,19,1.0 
0,4,5,0,4,1,0,0,0,3,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
4,4,2,0,0,3,0,3,0,11,1.0 
0,0,12,0,12,6,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,2,0,0,1,0,0,1,5,0.0 
0,0,11,0,0,0,0,0,0,0,0.0 
0,3,0,0,0,0,0,0,0,7,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,2,2,0,0,0,0,0,2,27,1.0 
6,0,6,0,27,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,3,0,0,0,0,1.0 
0,0,3,0,0,0,0,0,4,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,8,0,1,0,1,0,0.0 
0,0,3,0,6,0,0,0,0,0,0.0 
0,0,13,0,26,0,0,6,0,0,1.0 
0,0,0,0,0,0,0,0,0,4,0.0 
0,0,0,0,0,0,0,2,0,0,0.0 
3,0,3,0,3,3,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,76,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
43,0,0,0,0,0,0,0,0,0,0.0 
3,2,5,0,1,2,1,2,0,3,1.0 
0,0,4,0,1,2,0,0,2,0,1.0 
0,13,5,0,0,9,0,1,3,7,1.0 
0,0,0,0,39,0,0,0,0,0,0.0 
0,0,0,0,0,5,0,0,0,0,0.0 
0,0,0,0,12,0,0,12,0,0,1.0 
0,0,10,0,0,10,10,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,4,2,0,0,0,0,0,0,4,0.0 
7,0,3,0,1,2,0,1,1,0,1.0 
3,1,1,0,13,6,1,3,0,1,1.0 
0,0,0,0,47,0,0,0,0,0,0.0 
0,10,0,0,0,0,0,0,0,10,0.0 
0,0,19,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,1,7,0,0,1,1,2,2,8,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,3,2,0,1,4,0,2,0,13,1.0 
0,0,4,0,0,4,0,0,0,0,0.0 
0,0,6,0,2,2,1,0,1,2,1.0 
0,0,1,0,1,0,1,0,6,1,1.0 
4,3,4,0,0,1,0,2,4,7,1.0 
0,0,1,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,8,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,45,0,0,0,0,0,0.0 
0,0,8,0,0,0,0,0,0,0,0.0 
0,0,1,0,0,0,0,0,3,0,0.0 
3,0,0,0,11,0,0,0,0,3,0.0 
0,0,4,0,14,0,0,0,4,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
6,6,0,0,0,0,0,0,0,6,0.0 
0,0,0,0,0,0,0,0,5,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
1,1,7,0,5,1,1,8,1,5,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,6,0.0 
1,1,4,0,0,1,2,0,3,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,34,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,12,0,0,1.0 
0,3,7,0,7,0,3,3,0,3,1.0 
11,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,21,0.0 
0,0,0,0,0,0,0,0,9,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,1,0,0,0,0,1,0,0,0.0 
0,0,0,11,0,0,0,0,0,0,1.0 
0,0,0,0,29,0,0,0,0,0,1.0 
0,0,3,0,6,6,3,3,0,0,1.0 
1,0,4,0,1,1,1,5,1,0,1.0 
0,0,0,0,12,0,8,0,0,8,1.0 
0,0,0,0,12,4,4,0,0,0,1.0 
0,0,19,0,0,0,0,0,0,0,0.0 
0,3,7,0,3,0,0,0,0,0,1.0 
0,4,0,0,4,0,0,0,0,4,0.0 
0,0,0,0,0,0,0,12,0,4,1.0 
3,4,3,0,1,0,0,1,5,6,1.0 
7,1,4,0,10,1,1,0,0,30,0.0 
0,0,0,0,30,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,8,0,0,0,0,0,0,0,16,0.0 
0,0,0,0,47,0,0,0,0,0,0.0 
2,0,0,0,0,0,0,0,2,0,0.0 
4,9,9,0,4,0,0,4,0,18,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,3,3,0,0,0,0,0.0 
6,1,5,0,3,0,5,0,0,5,1.0 
2,2,0,0,2,2,0,4,2,2,0.0 
0,0,5,0,5,0,0,0,0,23,0.0 
1,0,1,0,14,3,0,0,0,0,1.0 
3,1,5,0,3,2,0,11,4,4,1.0 
0,7,18,0,0,3,0,3,7,10,1.0 
0,2,0,0,0,0,0,0,0,2,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,6,0,0,0,0,0,0,0,0.0 
0,0,14,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,8,3,0,11,3,0,1,0,6,1.0 
0,0,0,0,12,0,0,0,12,0,0.0 
9,0,0,0,0,0,9,0,0,0,1.0 
0,0,9,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,0,0,0,3,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,1,0,0,4,1,0,4,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,14,0.0 
0,0,0,0,8,0,0,0,0,26,0.0 
0,0,3,0,6,6,3,3,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,6,6,3,6,0,0,1.0 
0,3,3,0,0,0,0,3,3,0,1.0 
0,0,8,0,17,4,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,11,0,0,0,0,0,11,0,11,0.0 
0,6,0,0,40,0,6,0,0,6,1.0 
0,3,3,0,1,0,0,0,1,3,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,0,8,0,4,13,0,0,0,0,1.0 
0,0,0,0,5,0,0,0,0,0,0.0 
9,0,9,0,0,0,0,0,0,0,0.0 
1,0,6,0,3,1,3,8,1,5,1.0 
0,0,0,0,0,0,0,0,0,8,0.0 
0,23,0,0,11,0,0,0,0,23,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,8,0,17,4,0,0,0,0,1.0 
8,4,0,0,0,0,0,0,0,4,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,11,0,22,0,0,1.0 
0,0,7,0,7,0,5,5,0,10,1.0 
0,2,6,0,10,0,4,2,0,2,1.0 
0,0,0,0,0,0,0,0,0,25,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,0,0,0,8,0,0,0,0,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
11,35,0,0,0,0,0,0,0,11,0.0 
0,21,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,1,0,4,1,1,0,2,2,1.0 
0,0,37,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,2,0,0,2,0,2,0,0,2,0.0 
1,0,1,0,15,3,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
1,0,1,0,4,1,1,0,2,2,1.0 
0,4,5,0,1,0,0,0,1,0,1.0 
0,0,0,0,0,7,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,2,2,0,0,0,2,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,9,0,15,3,0,0,6,0,1.0 
6,0,6,0,0,0,0,0,0,6,1.0 
0,0,0,0,0,0,0,0,0,4,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
7,3,7,0,0,5,0,5,11,11,1.0 
3,0,0,0,0,0,0,0,3,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,8,16,0,24,0,0,0,0,8,1.0 
3,0,3,0,7,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,1,1,0,0,0,1,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,6,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,4,0,0,0,0,8,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,2,0,0,2,0,0,0,0,4,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,5,0,5,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,6,0,0.0 
0,4,5,0,3,1,0,0,0,3,1.0 
7,0,7,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,8,0.0 
0,6,0,0,0,6,0,0,0,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,15,0,0,7,0,0,0,0,7,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,5,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,19,0.0 
0,0,0,0,6,0,6,0,0,0,1.0 
0,0,11,0,3,0,0,0,0,1,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,10,0,0,1.0 
0,0,23,0,0,0,0,0,0,0,0.0 
0,1,4,0,0,1,0,0,0,4,0.0 
3,4,3,0,1,0,0,1,5,6,1.0 
0,0,5,0,0,5,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,9,0,9,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,6,0,0,6,0,0,0,0,24,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,17,6,0,8,0,1,5,2,39,1.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,1,0,0,0,0,0,1,1,0.0 
0,13,13,0,0,0,0,0,0,13,0.0 
0,3,11,0,3,0,0,0,0,7,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,2,0,0,5,0,0,0,2,0,0.0 
0,0,0,12,12,0,0,0,0,0,1.0 
0,16,8,0,0,0,16,0,0,16,1.0 
12,4,12,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,37,1.0 
40,0,10,0,10,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,5,0,0,0,0,0,0,0,0.0 
0,0,5,0,0,10,5,0,0,0,1.0 
0,0,5,0,2,0,0,5,0,0,1.0 
0,2,4,0,6,0,2,2,8,6,1.0 
0,0,7,0,0,0,0,0,0,0,0.0 
0,10,0,0,17,3,0,0,0,3,0.0 
0,0,0,0,0,0,0,15,0,15,0.0 
0,0,0,0,25,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,3,3,0,0,0,0,0,0,3,0.0 
1,0,0,0,4,0,0,4,0,0,1.0 
4,0,9,0,9,0,9,0,0,0,1.0 
0,0,3,0,6,6,6,3,3,0,1.0 
11,0,0,0,11,0,0,0,0,0,0.0 
0,0,2,0,8,2,0,3,0,1,1.0 
2,0,4,0,7,0,0,0,0,0,0.0 
0,0,21,0,0,0,0,0,0,0,0.0 
0,1,3,0,13,1,0,0,2,0,1.0 
0,0,0,0,3,0,0,0,3,9,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,24,0,0,0,0,0,2,0,0.0 
